time_hours,T_stable_K,t_cool_s,sigma_T_K,group_id
4550,82.20508023,357.6682423,1.680686346,3
4560,82.20512607,357.8820836,1.683683948,3
4570,82.20517114,358.0966106,1.686681549,3
4580,82.20521545,358.3118255,1.689679151,3
4590,82.20525903,358.5277305,1.692676752,3
4600,82.20530188,358.7443278,1.695674354,3
4610,82.20534401,358.9616197,1.698671955,3
4620,82.20538544,359.1796085,1.701669557,3
4630,82.20542617,359.3982965,1.704667158,3
4640,82.20546622,359.6176858,1.707664759,3
4650,82.2055056,359.8377788,1.710662361,3
4660,82.20554433,360.0585779,1.713659962,3
4670,82.2055824,360.2800851,1.716657564,3
4680,82.20561984,360.502303,1.719655165,3
4690,82.20565666,360.7252338,1.722652767,3
4700,82.20569286,360.9488798,1.725650368,3
4710,82.20572845,361.1732433,1.72864797,3
4720,82.20576344,361.3983267,1.731645571,3
4730,82.20579786,361.6241323,1.734643173,3
4740,82.20583169,361.8506625,1.737640774,3
4750,82.20586496,362.0779197,1.740638376,3
4760,82.20589768,362.3059061,1.743635977,3
4770,82.20592984,362.5346242,1.746633579,3
4780,82.20596147,362.7640763,1.74963118,3
4790,82.20599257,362.9942649,1.752628782,3
4800,82.20602315,363.2251923,1.755626383,3
4810,82.20605322,363.456861,1.758623984,3
4820,82.20608279,363.6892733,1.761621586,3
4830,82.20611186,363.9224316,1.764619187,3
4840,82.20614044,364.1563385,1.767616789,3
4850,82.20616855,364.3909963,1.77061439,3
4860,82.20619619,364.6264075,1.773611992,3
4870,82.20622336,364.8625745,1.776609593,3
4880,82.20625008,365.0994998,1.779607195,3
4890,82.20627635,365.3371859,1.782604796,3
4900,82.20630219,365.5756352,1.785602398,3
4910,82.20632759,365.8148502,1.788599999,3
4920,82.20635257,366.0548334,1.791597601,3
4930,82.20637712,366.2955873,1.794595202,3
4940,82.20640127,366.5371145,1.797592804,3
4950,82.20642502,366.7794173,1.800590405,3
4960,82.20644837,367.0224985,1.803588007,3
4970,82.20647132,367.2663604,1.806585608,3
4980,82.2064939,367.5110056,1.809583209,3
4990,82.20651609,367.7564368,1.812580811,3
5000,82.20653792,368.0026563,1.815578412,3
5010,82.20655937,368.2496669,1.818576014,3
5020,82.20658048,368.4974711,1.821573615,3
5030,82.20660122,368.7460714,1.824571217,3
5040,82.20662162,368.9954704,1.827568818,3
5050,82.20664168,369.2456708,1.83056642,3
5060,82.20666141,369.4966752,1.833564021,3
5070,82.2066808,369.7484862,1.836561623,3
5080,82.20669987,370.0011063,1.839559224,3
5090,82.20671862,370.2545383,1.842556826,3
5100,82.20673706,370.5087847,1.845554427,3
5110,82.20675519,370.7638483,1.848552029,3
5120,82.20677301,371.0197316,1.85154963,3
5130,82.20679054,371.2764374,1.854547232,3
5140,82.20680778,371.5339684,1.857544833,3
5150,82.20682472,371.7923271,1.860542434,3
5160,82.20684138,372.0515164,1.863540036,3
5170,82.20685777,372.3115388,1.866537637,3
5180,82.20687388,372.5723972,1.869535239,3
5190,82.20688972,372.8340942,1.87253284,3
5200,82.2069053,373.0966326,1.875530442,3
5210,82.20692061,373.3600151,1.878528043,3
5220,82.20693567,373.6242445,1.881525645,3
5230,82.20695048,373.8893235,1.884523246,3
5240,82.20696504,374.1552548,1.887520848,3
5250,82.20697935,374.4220413,1.890518449,3
5260,82.20699343,374.6896857,1.893516051,3
5270,82.20700727,374.9581909,1.896513652,3
5280,82.20702088,375.2275595,1.899511254,3
5290,82.20703426,375.4977946,1.902508855,3
5300,82.20704742,375.7688987,1.905506457,3
5310,82.20706036,376.0408749,1.908504058,3
5320,82.20707308,376.3137258,1.911501659,3
5330,82.20708559,376.5874545,1.914499261,3
5340,82.20709789,376.8620636,1.917496862,3
5350,82.20710999,377.1375562,1.920494464,3
5360,82.20712188,377.413935,1.923492065,3
5370,82.20713357,377.691203,1.926489667,3
5380,82.20714507,377.969363,1.929487268,3
5390,82.20715637,378.2484179,1.93248487,3
5400,82.20716749,378.5283708,1.935482471,3
5410,82.20717842,378.8092243,1.938480073,3
5420,82.20718917,379.0909816,1.941477674,3
5430,82.20719974,379.3736456,1.944475276,3
5440,82.20721013,379.6572192,1.947472877,3
5450,82.20722034,379.9417053,1.950470479,3
5460,82.20723039,380.2271069,1.95346808,3
5470,82.20724027,380.5134271,1.956465682,3
5480,82.20724998,380.8006687,1.959463283,3
5490,82.20725953,381.0888349,1.962460884,3
5500,82.20726892,381.3779286,1.965458486,3
5510,82.20727816,381.6679528,1.968456087,3
5520,82.20728724,381.9589105,1.971453689,3
5530,82.20729616,382.2508048,1.97445129,3
5540,82.20730494,382.5436388,1.977448892,3
5550,82.20731357,382.8374155,1.980446493,3
5560,82.20732206,383.1321379,1.983444095,3
5570,82.20733041,383.4278092,1.986441696,3
5580,82.20733861,383.7244324,1.989439298,3
5590,82.20734668,384.0220107,1.992436899,3
5600,82.20735461,384.3205471,1.995434501,3
5610,82.20736242,384.6200447,1.998432102,3
5620,82.20737009,384.9205067,2.001429704,3
5630,82.20737763,385.2219363,2.004427305,3
5640,82.20738504,385.5243365,2.007424907,3
5650,82.20739234,385.8277105,2.010422508,3
5660,82.20739951,386.1320615,2.013420109,3
5670,82.20740656,386.4373928,2.016417711,3
5680,82.20741349,386.7437073,2.019415312,3
5690,82.2074203,387.0510085,2.022412914,3
5700,82.20742701,387.3592994,2.025410515,3
5710,82.2074336,387.6685833,2.028408117,3
5720,82.20744008,387.9788635,2.031405718,3
5730,82.20744645,388.2901431,2.03440332,3
5740,82.20745271,388.6024255,2.037400921,3
5750,82.20745887,388.9157138,2.040398523,3
5760,82.20746493,389.2300114,2.043396124,3
5770,82.20747089,389.5453216,2.046393726,3
5780,82.20747674,389.8616476,2.049391327,3
5790,82.2074825,390.1789927,2.052388929,3
5800,82.20748816,390.4973603,2.05538653,3
5810,82.20749373,390.8167537,2.058384132,3
5820,82.2074992,391.1371762,2.061381733,3
5830,82.20750459,391.4586312,2.064379334,3
5840,82.20750988,391.7811221,2.067376936,3
5850,82.20751508,392.1046521,2.070374537,3
5860,82.2075202,392.4292247,2.073372139,3
5870,82.20752523,392.7548434,2.07636974,3
5880,82.20753018,393.0815114,2.079367342,3
5890,82.20753504,393.4092322,2.082364943,3
5900,82.20753983,393.7380092,2.085362545,3
5910,82.20754453,394.0678459,2.088360146,3
5920,82.20754916,394.3987458,2.091357748,3
5930,82.2075537,394.7307122,2.094355349,3
5940,82.20755817,395.0637486,2.097352951,3
5950,82.20756257,395.3978586,2.100350552,3
5960,82.20756689,395.7330456,2.103348154,3
5970,82.20757114,396.0693131,2.106345755,3
5980,82.20757532,396.4066646,2.109343357,3
5990,82.20757943,396.7451038,2.112340958,3
6000,82.20758347,397.084634,2.115338559,3
6010,82.20758745,397.4252589,2.118336161,3
6020,82.20759135,397.766982,2.121333762,3
6030,82.2075952,398.1098069,2.124331364,3
6040,82.20759897,398.4537372,2.127328965,3
6050,82.20760269,398.7987765,2.130326567,3
6060,82.20760634,399.1449284,2.133324168,3
6070,82.20760993,399.4921964,2.13632177,3
6080,82.20761346,399.8405844,2.139319371,3
6090,82.20761693,400.1900958,2.142316973,3
6100,82.20762035,400.5407343,2.145314574,3
6110,82.2076237,400.8925037,2.148312176,3
6120,82.207627,401.2454075,2.151309777,3
6130,82.20763025,401.5994495,2.154307379,3
6140,82.20763344,401.9546334,2.15730498,3
6150,82.20763658,402.3109629,2.160302582,3
6160,82.20763966,402.6684418,2.163300183,3
6170,82.2076427,403.0270737,2.166297784,3
6180,82.20764568,403.3868624,2.169295386,3
6190,82.20764861,403.7478117,2.172292987,3
6200,82.2076515,404.1099254,2.175290589,3
6210,82.20765433,404.4732072,2.17828819,3
6220,82.20765712,404.837661,2.181285792,3
6230,82.20765986,405.2032906,2.184283393,3
6240,82.20766256,405.5700997,2.187280995,3
6250,82.20766521,405.9380923,2.190278596,3
6260,82.20766782,406.3072722,2.193276198,3
6270,82.20767038,406.6776432,2.196273799,3
6280,82.2076729,407.0492092,2.199271401,3
6290,82.20767538,407.4219742,2.202269002,3
6300,82.20767781,407.795942,2.205266604,3
6310,82.20768021,408.1711165,2.208264205,3
6320,82.20768256,408.5475016,2.211261807,3
6330,82.20768488,408.9251014,2.214259408,3
6340,82.20768716,409.3039197,2.217257009,3
6350,82.2076894,409.6839605,2.220254611,3
6360,82.2076916,410.0652278,2.223252212,3
6370,82.20769376,410.4477256,2.226249814,3
6380,82.20769589,410.8314579,2.229247415,3
6390,82.20769799,411.2164287,2.232245017,3
6400,82.20770004,411.602642,2.235242618,3
6410,82.20770207,411.9901019,2.23824022,3
6420,82.20770406,412.3788124,2.241237821,3
6430,82.20770601,412.7687777,2.244235423,3
6440,82.20770794,413.1600017,2.247233024,3
6450,82.20770983,413.5524886,2.250230626,3
6460,82.20771169,413.9462426,2.253228227,3
6470,82.20771352,414.3412676,2.256225829,3
6480,82.20771532,414.7375679,2.25922343,3
6490,82.20771709,415.1351476,2.262221032,3
6500,82.20771882,415.5340109,2.265218633,3
6510,82.20772053,415.9341619,2.268216234,3
6520,82.20772222,416.3356048,2.271213836,3
6530,82.20772387,416.7383439,2.274211437,3
6540,82.20772549,417.1423834,2.277209039,3
6550,82.20772709,417.5477274,2.28020664,3
6560,82.20772866,417.9543803,2.283204242,3
6570,82.20773021,418.3623463,2.286201843,3
6580,82.20773173,418.7716296,2.289199445,3
6590,82.20773322,419.1822346,2.292197046,3
6600,82.20773469,419.5941656,2.295194648,3
6610,82.20773614,420.0074268,2.298192249,3
6620,82.20773756,420.4220227,2.301189851,3
6630,82.20773895,420.8379575,2.304187452,3
6640,82.20774033,421.2552356,2.307185054,3
6650,82.20774168,421.6738613,2.310182655,3
6660,82.207743,422.0938391,2.313180257,3
6670,82.20774431,422.5151734,2.316177858,3
6680,82.20774559,422.9378686,2.319175459,3
6690,82.20774685,423.361929,2.322173061,3
6700,82.20774809,423.7873592,2.325170662,3
6710,82.20774932,424.2141636,2.328168264,3
6720,82.20775051,424.6423467,2.331165865,3
6730,82.20775169,425.0719129,2.334163467,3
6740,82.20775285,425.5028668,2.337161068,3
6750,82.207754,425.9352129,2.34015867,3
6760,82.20775512,426.3689557,2.343156271,3
6770,82.20775622,426.8040998,2.346153873,3
6780,82.2077573,427.2406496,2.349151474,3
6790,82.20775837,427.6786099,2.352149076,3
6800,82.20775942,428.1179851,2.355146677,3
6810,82.20776045,428.5587799,2.358144279,3
6820,82.20776146,429.0009989,2.36114188,3
6830,82.20776246,429.4446468,2.364139482,3
6840,82.20776344,429.8897281,2.367137083,3
6850,82.2077644,430.3362476,2.370134684,3
6860,82.20776535,430.78421,2.373132286,3
6870,82.20776628,431.2336198,2.376129887,3
6880,82.2077672,431.684482,2.379127489,3
6890,82.2077681,432.136801,2.38212509,3
6900,82.20776898,432.5905818,2.385122692,3
6910,82.20776986,433.045829,2.388120293,3
6920,82.20777071,433.5025475,2.391117895,3
6930,82.20777155,433.960742,2.394115496,3
6940,82.20777238,434.4204174,2.397113098,3
6950,82.2077732,434.8815783,2.400110699,3
6960,82.207774,435.3442298,2.403108301,3
6970,82.20777478,435.8083766,2.406105902,3
6980,82.20777556,436.2740236,2.409103504,3
6990,82.20777632,436.7411757,2.412101105,3
7000,82.20777707,437.2098377,2.415098707,3
7010,82.2077778,437.6800147,2.418096308,3
7020,82.20777853,438.1517114,2.421093909,3
7030,82.20777924,438.624933,2.424091511,3
7040,82.20777994,439.0996842,2.427089112,3
7050,82.20778062,439.5759702,2.430086714,3
7060,82.2077813,440.0537959,2.433084315,3
7070,82.20778196,440.5331663,2.436081917,3
7080,82.20778262,441.0140864,2.439079518,3
7090,82.20778326,441.4965614,2.44207712,3
7100,82.20778389,441.9805961,2.445074721,3
7110,82.20778451,442.4661958,2.448072323,3
7120,82.20778513,442.9533655,2.451069924,3
7130,82.20778573,443.4421103,2.454067526,3
7140,82.20778632,443.9324354,2.457065127,3
7150,82.2077869,444.4243458,2.460062729,3
7160,82.20778747,444.9178468,2.46306033,3
7170,82.20778803,445.4129436,2.466057932,3
7180,82.20778858,445.9096412,2.469055533,3
7190,82.20778913,446.407945,2.472053134,3
7200,82.20778966,446.9078601,2.475050736,3
7210,82.20779019,447.4093919,2.478048337,3
7220,82.2077907,447.9125455,2.481045939,3
7230,82.20779121,448.4173262,2.48404354,3
7240,82.20779171,448.9237394,2.487041142,3
7250,82.2077922,449.4317903,2.490038743,3
7260,82.20779268,449.9414843,2.493036345,3
7270,82.20779316,450.4528267,2.496033946,3
7280,82.20779362,450.9658229,2.499031548,3
7290,82.20779408,451.4804783,2.502029149,3
7300,82.20779453,451.9967982,2.505026751,3
7310,82.20779498,452.5147882,2.508024352,3
7320,82.20779541,453.0344535,2.511021954,3
7330,82.20779584,453.5557997,2.514019555,3
7340,82.20779626,454.0788323,2.517017157,3
7350,82.20779668,454.6035567,2.520014758,3
7360,82.20779709,455.1299784,2.523012359,3
7370,82.20779749,455.658103,2.526009961,3
7380,82.20779788,456.187936,2.529007562,3
7390,82.20779827,456.719483,2.532005164,3
7400,82.20779865,457.2527495,2.535002765,3
7410,82.20779902,457.7877411,2.538000367,3
7420,82.20779939,458.3244635,2.540997968,3
7430,82.20779976,458.8629223,2.54399557,3
7440,82.20780011,459.4031231,2.546993171,3
7450,82.20780046,459.9450716,2.549990773,3
7460,82.20780081,460.4887735,2.552988374,3
7470,82.20780114,461.0342344,2.555985976,3
7480,82.20780148,461.5814602,2.558983577,3
7490,82.20780181,462.1304566,2.561981179,3
7500,82.20780213,462.6812293,2.56497878,3
7510,82.20780244,463.2337841,2.567976382,3
7520,82.20780275,463.7881268,2.570973983,3
7530,82.20780306,464.3442633,2.573971584,3
7540,82.20780336,464.9021992,2.576969186,3
7550,82.20780366,465.4619407,2.579966787,3
7560,82.20780395,466.0234934,2.582964389,3
7570,82.20780423,466.5868632,2.58596199,3
7580,82.20780452,467.1520562,2.588959592,3
7590,82.20780479,467.7190783,2.591957193,3
7600,82.20780506,468.2879353,2.594954795,3
7610,82.20780533,468.8586333,2.597952396,3
7620,82.2078056,469.4311782,2.600949998,3
7630,82.20780585,470.0055761,2.603947599,3
7640,82.20780611,470.5818329,2.606945201,3
7650,82.20780636,471.1599548,2.609942802,3
7660,82.2078066,471.7399479,2.612940404,3
7670,82.20780685,472.3218181,2.615938005,3
7680,82.20780708,472.9055716,2.618935607,3
7690,82.20780732,473.4912146,2.621933208,3
7700,82.20780755,474.0787531,2.62493081,3
7710,82.20780777,474.6681934,2.627928411,3
7720,82.20780799,475.2595417,2.630926012,3
7730,82.20780821,475.8528041,2.633923614,3
7740,82.20780843,476.4479868,2.636921215,3
7750,82.20780864,477.0450962,2.639918817,3
7760,82.20780885,477.6441386,2.642916418,3
7770,82.20780905,478.2451201,2.64591402,3
7780,82.20780925,478.8480471,2.648911621,3
7790,82.20780945,479.4529259,2.651909223,3
7800,82.20780964,480.0597629,2.654906824,3
7810,82.20780983,480.6685645,2.657904426,3
7820,82.20781002,481.279337,2.660902027,3
7830,82.20781021,481.8920869,2.663899629,3
7840,82.20781039,482.5068206,2.66689723,3
7850,82.20781057,483.1235445,2.669894832,3
7860,82.20781074,483.7422652,2.672892433,3
7870,82.20781091,484.3629891,2.675890035,3
7880,82.20781108,484.9857228,2.678887636,3
7890,82.20781125,485.6104727,2.681885237,3
7900,82.20781141,486.2372456,2.684882839,3
7910,82.20781158,486.8660478,2.68788044,3
7920,82.20781173,487.4968861,2.690878042,3
7930,82.20781189,488.129767,2.693875643,3
7940,82.20781204,488.7646973,2.696873245,3
7950,82.20781219,489.4016835,2.699870846,3
7960,82.20781234,490.0407324,2.702868448,3
7970,82.20781249,490.6818507,2.705866049,3
7980,82.20781263,491.3250451,2.708863651,3
7990,82.20781277,491.9703224,2.711861252,3
8000,82.20781291,492.6176894,2.714858854,3
0,76.9201058,306.13969,0.282282038,4
10,77.02644966,306.1863952,0.28521986,4
20,77.13103408,306.233242,0.288157682,4
30,77.23388818,306.2802309,0.291095504,4
40,77.33504057,306.3273624,0.294033326,4
50,77.43451942,306.3746368,0.296971149,4
60,77.53235242,306.4220548,0.299908971,4
70,77.62856679,306.4696167,0.302846793,4
80,77.72318931,306.517323,0.305784615,4
90,77.81624632,306.5651742,0.308722437,4
100,77.90776373,306.6131708,0.311660259,4
110,77.997767,306.6613131,0.314598081,4
120,78.08628118,306.7096017,0.317535903,4
130,78.17333092,306.758037,0.320473725,4
140,78.25894043,306.8066196,0.323411547,4
150,78.34313356,306.8553499,0.326349369,4
160,78.42593372,306.9042283,0.329287191,4
170,78.50736398,306.9532553,0.332225013,4
180,78.58744699,307.0024315,0.335162835,4
190,78.66620504,307.0517572,0.338100657,4
200,78.74366006,307.1012331,0.34103848,4
210,78.8198336,307.1508595,0.343976302,4
220,78.89474687,307.2006369,0.346914124,4
230,78.96842071,307.2505659,0.349851946,4
240,79.04087563,307.3006469,0.352789768,4
250,79.1121318,307.3508804,0.35572759,4
260,79.18220906,307.4012669,0.358665412,4
270,79.2511269,307.4518068,0.361603234,4
280,79.31890451,307.5025008,0.364541056,4
290,79.38556075,307.5533492,0.367478878,4
300,79.45111418,307.6043526,0.3704167,4
310,79.51558304,307.6555115,0.373354522,4
320,79.57898528,307.7068263,0.376292344,4
330,79.64133854,307.7582976,0.379230166,4
340,79.70266018,307.8099259,0.382167988,4
350,79.76296727,307.8617117,0.385105811,4
360,79.82227659,307.9136554,0.388043633,4
370,79.88060465,307.9657577,0.390981455,4
380,79.93796768,308.0180189,0.393919277,4
390,79.99438166,308.0704397,0.396857099,4
400,80.04986227,308.1230205,0.399794921,4
410,80.10442498,308.1757618,0.402732743,4
420,80.15808495,308.2286642,0.405670565,4
430,80.21085713,308.2817282,0.408608387,4
440,80.26275621,308.3349542,0.411546209,4
450,80.31379662,308.3883429,0.414484031,4
460,80.36399259,308.4418947,0.417421853,4
470,80.41335807,308.4956102,0.420359675,4
480,80.46190681,308.5494899,0.423297497,4
490,80.50965232,308.6035343,0.426235319,4
500,80.55660789,308.6577439,0.429173142,4
510,80.6027866,308.7121193,0.432110964,4
520,80.64820128,308.766661,0.435048786,4
530,80.69286459,308.8213696,0.437986608,4
540,80.73678896,308.8762455,0.44092443,4
550,80.7799866,308.9312894,0.443862252,4
560,80.82246955,308.9865017,0.446800074,4
570,80.86424963,309.041883,0.449737896,4
580,80.90533847,309.0974339,0.452675718,4
590,80.9457475,309.1531549,0.45561354,4
600,80.98548797,309.2090465,0.458551362,4
610,81.02457094,309.2651093,0.461489184,4
620,81.06300729,309.3213438,0.464427006,4
630,81.10080772,309.3777506,0.467364828,4
640,81.13798276,309.4343302,0.470302651,4
650,81.17454273,309.4910833,0.473240473,4
660,81.21049784,309.5480103,0.476178295,4
670,81.24585807,309.6051118,0.479116117,4
680,81.28063327,309.6623884,0.482053939,4
690,81.31483313,309.7198406,0.484991761,4
700,81.34846716,309.7774691,0.487929583,4
710,81.38154472,309.8352743,0.490867405,4
720,81.41407501,309.8932568,0.493805227,4
730,81.4460671,309.9514173,0.496743049,4
740,81.47752989,310.0097562,0.499680871,4
